,title,vote_average,vote_count,overview
2378,Hostel,5.7,913.0,three backpacker head slovakian city promise meet hedonistic expectation idea hell awaits
2379,Immortals,5.7,898.0,theseus mortal man chosen zeus lead fight ruthless king hyperion rampage across greece obtain weapon destroy humanity
2380,Grimsby,5.7,794.0,wrongfully accused run top mi assassin join force long lost football hooligan brother save world sinister plot
2381,Killers,5.7,792.0,elite assassin marries beautiful computer whiz whirlwind romance give gun settle new bride learns someone past put contract life
2382,Mr. Popper's Penguins,5.7,775.0,jim carrey star tom popper successful businessman clueless come really important thing life inherits six adorable penguin unique personality soon tom rambunctious roommate turn swank new york apartment snowy winter wonderland rest world upside
2383,Shallow Hal,5.7,764.0,shallow man fall love pound woman inner beauty
2384,Scream 3,5.7,749.0,murdering spree begin happen time targeted toward original woodsboro survivor associated movie inside movie stab sydney must face demon past stop killer
2385,21 & Over,5.7,748.0,brilliant student jeff chang important interview life tomorrow today still birthday start casual celebration friend evolves night debauchery risk derail life plan
2386,New Year's Eve,5.7,744.0,life several couple single new york intertwine course new year eve
2387,Paranormal Activity 2,5.7,734.0,dan kristi welcome newborn baby home demonic presence begin terrorizing tearing apart perfect world turning inescapable nightmare security camera capture torment making every minute horrifyingly real
2388,The SpongeBob Movie: Sponge Out of Water,5.7,733.0,burger beard pirate search final page magical book make evil plan writes come true happens krabby patty secret formula entire city bikini bottom put danger spongebob patrick mr krabs squidward sandy plankton need go quest take surface order get back recipe save city gang must retrieve book transform superheroes
2389,Rambo III,5.7,703.0,combat taken toll rambo finally begun find inner peace monastery rambo friend mentor col trautman asks help top secret mission afghanistan rambo decline must reconsider trautman captured
2390,Around the World in 80 Days,5.7,687.0,bet pit british inventor chinese thief french artist worldwide adventure circle globe day
2391,Wild Hogs,5.7,666.0,restless ready adventure four suburban bikers leave safety subdivision head open road complication ensue cross path intimidating band new mexico bikers known del fuego
2392,Evolution,5.7,650.0,comedy follows chaos ensues meteor hit earth carrying alien life form give new meaning term survival fittest david duchovny orlando jones seann william scott julianne moore people standing alien world domination could bad news earth
2393,Brick Mansions,5.7,628.0,dystopian detroit grand house housed wealthy home city dangerous criminal surrounding area giant wall keep rest detroit safe undercover cop damien collier every day battle corruption struggle bring father killer tremaine justice meanwhile damien ex con named lino work together save city plot destroy
2394,The Cable Guy,5.7,603.0,recently single steven move new apartment cable guy chip come hook let go initially chip overzealous desire steven pal steven try end friendship chip show dark side begin stalking steven left fend one else believe chip capable behavior
2395,The 6th Day,5.7,603.0,futuristic action man meet clone stumble grand conspiracy clone taking world
2396,Broken City,5.7,601.0,broken city rife injustice ex cop billy taggart seek redemption revenge double crossed framed powerful figure mayor billy relentless pursuit justice matched streetwise toughness make unstoppable force mayor worst nightmare
2397,Planes,5.7,568.0,dusty cropdusting plane dream competing famous aerial race problem hopelessly afraid height support mentor skipper host new friend dusty set make dream come true
2398,Twins,5.7,566.0,julius vincent benedict result experiment would allow perfect child julius planned grows athletic proportion vincent accident somewhat smaller stature vincent placed orphanage julius taken south sea island raised philosopher vincent becomes ultimate low life killed loan shark
2399,Miami Vice,5.7,494.0,miami vice feature film based action drama tv series film tell story vice detective crockett tubbs personal professional life dangerously getting mixed
2400,Dark Places,5.7,488.0,woman survived brutal killing family child forced confront event day
2401,The Back-Up Plan,5.7,468.0,zoe tire looking mr right decides baby day artificially inseminated meet stan seems searching life zoe figure make two life dream fit
2402,The Five-Year Engagement,5.7,466.0,exactly one year tom meet violet surprise wedding ring account tom violet destined happily ever however engaged couple keep getting tripped long walk aisle
2403,Broken Arrow,5.7,459.0,rogue stealth fighter pilot vic deakins deliberately drop radar maneuver air force end two stolen nuclear warhead deakins co pilot riley hale military hope getting back traversing deserted canyon utah hale team park ranger terry carmichael put deakins back box
2404,The Return of Jafar,5.7,447.0,evil jafar escape magic lamp powerful genie ready plot revenge aladdin battling elusive villain atop winged horse dodging flame inside exploding lava pit aladdin princess jasmine outrageously funny genie side save kingdom
2405,The One,5.7,445.0,sheriff deputy fight alternate universe version grows stronger alternate self kill
2406,Sky Captain and the World of Tomorrow,5.7,445.0,gigantic robot attack new york city sky captain us private air force fight ex girlfriend reporter polly perkins investigating recent disappearance prominent scientist suspecting link global robot attack missing men sky captain polly decide work together fly himalaya pursuit mysterious dr totenkopf mastermind behind robot
2407,Alvin and the Chipmunks: The Road Chip,5.7,438.0,series misunderstanding alvin simon theodore come believe dave going propose new girlfriend new york city dump three day get stop proposal
2408,She's All That,5.7,425.0,high school hotshot zach siler envy peer popularity decline sharply cheerleader girlfriend taylor leaf sleazy reality television star brock hudson desperate revive fading reputation siler agrees seemingly impossible challenge six week gain trust nerdy outcast laney boggs help become school next prom queen
2409,The Big Wedding,5.7,421.0,amusement adult child friend long divorced couple ellie griffin forced play happy couple sake adopted son wedding ultra conservative biological mother unexpectedly decides fly halfway across world attend wedding guest looking griffin hilariously forced confront past present future hopefully avoid killing process
2410,Absolutely Anything,5.7,410.0,eccentric alien give man power anything want determine earth worth saving
2411,Home on the Range,5.7,405.0,greedy outlaw scheme take possession patch heaven dairy farm three determined cow karate kicking stallion colorful corral critter join force save home stake sky high unlikely animal alliance risk hide match wit mysterious band bad guy
2412,When in Rome,5.7,389.0,fishing coin water fountain italy cynical new yorker beth harper find wooed several ardent suitor deal attention beth try figure whether charming reporter really love
2413,Analyze That,5.7,385.0,mafia paul vitti back prison need serious counseling get naturally return analyst dr ben sobel help find sobel need serious help inherited family practice well excess stock stress
2414,Mission to Mars,5.7,374.0,contact lost crew first mar expedition rescue mission launched discover fate
2415,Larry Crowne,5.7,369.0,losing job middle aged man reinvents going back college
2416,The Fifth Estate,5.7,368.0,look relationship wikileaks founder julian assange early supporter eventual colleague daniel domscheit berg website growth influence led irreparable rift two friend
2417,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,367.0,new family move house elm street long kid nightmare deceased child murderer freddy krueger time freddy attempt posse teenage boy cause havoc real world overcome boy sweetheart master fear
2418,The Invasion,5.7,366.0,washington c psychologist carol bennell colleague dr ben driscoll two people earth aware epidemic running rampant city discover alien virus aboard crashed space shuttle transforms anyone come contact unfeeling drone sleep carol realizes son hold key stopping spread plague race find late
2419,Speed Racer,5.7,359.0,speed racer tale young brilliant racing driver corruption racing league cost brother life must team police mysterious racer x bring end corruption criminal activity inspired cartoon series
2420,The Tall Man,5.7,339.0,child go missing mother look unravel legend tall man entity allegedly abducts child
2421,Escape from Planet Earth,5.7,337.0,astronaut scorch supernova find caught trap responds so notoriously dangerous alien planet
2422,Over the Top,5.7,331.0,sylvester stallone star hard luck big rig trucker lincoln hawk take u glaring la vega light boisterous action world armwrestling championship relying wit willpower hawk try rebuild life capturing first place prize money love son abandoned year earlier keeping rich ruthless father law
2423,Cocktail,5.7,330.0,talented new york bartender take job bar jamaica fall love
2424,88 Minutes,5.7,323.0,minute focus college professor pacino moonlight forensic psychiatrist fbi receives death threat claiming minute live
2425,Halloween: H20,5.7,306.0,two decade surviving massacre october former baby sitter laurie strode find hunted persistent knife wielder michael myers laurie life northern california assumed name work headmistress private school far enough escape myers soon discovers whereabouts halloween descends upon laurie peaceful community feeling dread weighs upon good reason
2426,2012,5.6,4994.0,dr adrian helmsley part worldwide geophysical team investigating effect earth radiation unprecedented solar storm learns earth core heating warns u president thomas wilson crust earth becoming unstable without proper preparation saving fraction world population entire race doomed meanwhile writer jackson curtis stumble information world leader race build ark escape impending cataclysm curtis struggle find way save family meanwhile volcanic eruption earthquake unprecedented strength wreak havoc around world
2427,Pixels,5.6,2564.0,video game expert recruited military fight era video game character attacked new york
2428,The Twilight Saga: New Moon,5.6,2518.0,fork washington resident bella swan reeling departure vampire love edward cullen find comfort friendship jacob black werewolf know thrust century old conflict desire edward cost lead take greater greater risk
2429,Sausage Party,5.6,2310.0,sausage party first r rated cg animated movie one sausage leading group supermarket product quest discover truth existence really happens become chosen leave grocery store
2430,The 5th Wave,5.6,1993.0,year old cassie sullivan try survive world devastated wave alien invasion already decimated population knocked mankind back stone age
2431,G.I. Joe: The Rise of Cobra,5.6,1988.0,egyptian desert deep polar ice cap elite g joe team us latest next generation spy military equipment fight corrupt arm dealer destro growing threat mysterious cobra organization prevent plunging world chaos
2432,Exodus: Gods and Kings,5.6,1957.0,defiant leader moses rise egyptian pharaoh ramses setting slave monumental journey escape egypt terrifying cycle deadly plague
2433,Identity Thief,5.6,1667.0,mild mannered businessman learns identity stolen hit road attempt foil thief trip put path deceptively harmless looking woman
2434,Resident Evil: Retribution,5.6,1618.0,umbrella corporation deadly virus continues ravage earth transforming global population legion flesh eating undead human race last hope alice awakens heart umbrella clandestine operation facility unveils mysterious past delf complex without safe alice continues hunt responsible outbreak chase take tokyo new york washington c moscow culminating mind blowing revelation force rethink everything thought true aided new found ally familiar friend alice must fight survive long enough escape hostile world brink oblivion countdown begun
2435,Neighbors 2: Sorority Rising,5.6,1490.0,sorority move next door home mac kelly radner young child radner enlist former nemesis fraternity help battle raucous sister
2436,Charlie's Angels,5.6,1253.0,aspect take hit tv series similar original show angel dylan natalie alex still work charlie interface bosley still flip hair stop traffic smile kick butt difference unsubtle humor martial art training high tech premise time hot trail stolen software
2437,AVP: Alien vs. Predator,5.6,1241.0,scientist discover something arctic appears buried pyramid send research team investigate little know step hunting ground alien grown sport predator race
2438,Ice Age: Collision Course,5.6,1170.0,set event continental drift scrat epic pursuit elusive acorn catapult outside earth accidentally set series cosmic event transform threaten planet save peril manny sid diego rest herd leave home embark quest full thrill spill high low laughter adventure traveling exotic new land encountering host colorful new character
2439,Abduction,5.6,987.0,young man set uncover truth life finding baby photo missing person website
2440,Chicken Little,5.6,974.0,sky really falling sanity flown coop rise save day together hysterical band misfit friend chicken little must hatch plan save planet alien invasion prove world biggest hero little chicken
2441,Alexander,5.6,957.0,alexander king macedonia lead legion giant persian empire defeating persian lead army across known world venturing farther westerner ever gone way india
2442,This Is 40,5.6,909.0,pete debbie turn kid hate business failing verge losing house relationship threatening fall apart
2443,Only God Forgives,5.6,886.0,julian run thai boxing club front organization family drug smuggling operation forced mother jenna find kill individual responsible brother recent death
2444,The Bounty Hunter,5.6,878.0,milo boyd bounty hunter whose latest gig rather satisfying find bail skipper must chase ex wife nicole intention getting nabbed without fight complicating matter nicole wannabe boyfriend stewart join chase
2445,The Break-Up,5.6,851.0,cohabitating couple gary brooke find blissful romance rock petty spat lemon dirty dish mushroom battle custody upscale chicago condo escalating argument ensues gary brooke continue live roof cooking scheme drive premise
2446,The Brothers Grimm,5.6,847.0,folklore collector con artist jake grimm travel village village pretending protect townsfolk enchanted creature performing exorcism however put test encounter real magical curse haunted forest real magical being requiring genuine courage
2447,Triple 9,5.6,812.0,gang criminal corrupt cop plan murder police officer order pull biggest heist yet across town
2448,Gamer,5.6,778.0,mind control technology taken society storm multiplayer line game called slayer allows player control human prisoner mass scale simon control kable online champion game kable ultimate challenge becomes regaining identity independence defeating game mastermind
2449,101 Dalmatians,5.6,722.0,live action adaptation disney classic litter dalmatian puppy abducted minion cruella de vil parent must find us diabolical fashion statement
2450,Ghosts of Girlfriends Past,5.6,716.0,notorious womanizer connor mead attends brother paul wedding forced evaluate behavior come face face ghost girlfriend past present future along deceased uncle experience change attitude allows reconnect first love jenny
2451,I Know What You Did Last Summer,5.6,698.0,celebrate high school graduation four friend involved hit run accident car hit apparently kill pedestrian isolated roadway dispose body vow keep incident secret year later somebody start sending letter bearing warning know last summer
2452,Victor Frankenstein,5.6,697.0,eccentric scientist victor von frankenstein creates grotesque creature unorthodox scientific experiment
2453,Automata,5.6,677.0,jacq vaucan insurance agent roc robotics corporation routinely investigates case manipulating robot discovers profound consequence future humanity
2454,Starsky & Hutch,5.6,661.0,join uptight david starsky laid back ken hutch hutchinson paired first time undercover cop new partner must overcome difference solve important case help street informant huggy bear persuasive criminal reese feldman
2455,Mr. Deeds,5.6,660.0,longfellow deed small town pizzeria owner poet inherits billion deceased uncle quickly begin rolling different kind dough moving big city deed find besieged opportunist gunning piece pie babe television tabloid reporter pose innocent small town girl expo deed
2456,Hollow Man,5.6,645.0,cocky researcher sebastian caine working project make living creature invisible confident found right formula test soon begin vanish problem one determine make visible caine predicament eventually drive mad terrifying result
2457,Deep Blue Sea,5.6,616.0,remote former submarine refueling facility called aquatica team scientist searching cure alzheimer disease dr susan mcalester genetically engineer three mako shark intending increase brain capacity harvest tissue cure alzheimer unfortunately increased brain capacity also make shark smarter faster dangerous aquatica financial backer skeptical nervous test send corporate executive visit facility
2458,The Campaign,5.6,594.0,two rival politician compete win election represent small north carolina congressional district united state house representative
2459,Planet 51,5.6,573.0,earth astronaut capt chuck baker arrives planet world reminiscent american suburbia circa try avoid capture recover spaceship make home safely help empathetic little green
2460,House at the End of the Street,5.6,566.0,mother daughter move new town find living next door house young girl murdered parent daughter befriends surviving son learns story far
2461,To Rome with Love,5.6,564.0,four tale unfold eternal city vacationing rome architect john encounter young man whose romantic woe remind painful incident youth retired opera director jerry discovers mortician amazing voice seizes opportunity rejuvenate flagging career young couple separate romantic interlude spotlight shine ordinary man
2462,Iron Sky,5.6,563.0,last moment world war ii secret nazi space program evaded destruction fleeing dark side moon year utter secrecy nazi construct gigantic space fortress massive armada flying saucer
2463,Eraser,5.6,553.0,u marshall john kruger era identity people enrolled witness protection program current assignment protect lee cullen uncovered evidence weapon manufacturer work selling terrorist group kruger discovers corrupt agent within program must guard life trying protect lee
2464,The House Bunny,5.6,548.0,shelley living carefree life rival get tossed playboy mansion nowhere go fate delivers sorority girl zeta alpha zeta unless sign new pledge class seven socially clueless woman lose house scheming girl phi iota mu order accomplish goal need shelley teach way makeup men time shelley need zeta sense individuality combination lead girl learn stop pretending start
2465,30 Minutes or Less,5.6,537.0,two fledgling criminal kidnap pizza delivery guy strap bomb chest advise mere hour rob bank else
2466,Bedazzled,5.6,526.0,elliot richardson suicidal techno geek given seven wish turn life around meet seductive satan catch soul wish include foot basketball star rock star hamburger could expected devil must put little twist fantasy
2467,Daddy Day Care,5.6,526.0,two men get laid become stay home dad find job inspires open day care center
2468,Big Momma's House,5.6,514.0,street smart fbi agent sent georgia protect beautiful single mother son escaped convict forced impersonate crass southern granny known big momma order remain incognito
2469,Haywire,5.6,508.0,mallory kane highly trained operative work government security contractor dirtiest dangerous corner world successfully freeing chinese journalist held hostage double crossed left dead someone close agency suddenly target skilled assassin know every move mallory must find truth order stay alive
2470,RV,5.6,503.0,climbing aboard mammoth recreational vehicle cross country road trip colorado rockies mcneive family led dysfunctional patriarch bob prepares adventure lifetime spending two week together one seriously small space way cramping style
2471,RoboCop 2,5.6,498.0,successful deployment robocop law enforcement unit ocp see goal urban pacification come closer closer develops new narcotic known nuke invades street led god delirious leader cane menace grows may prove much murphy handle ocp try replicate success first unit end failed prototype suicidal issue dr faxx scientist straying away ocp path us cane new subject robocop project living god
2472,Maid in Manhattan,5.6,493.0,marisa ventura struggling single mom work posh manhattan hotel dream better life young son one fateful day hotel guest senatorial candidate christopher marshall meet marisa mistake wealthy socialite enchanting evening together two fall madly love marisa true identity revealed issue class social status threaten separate two people different world overcome difference live happily ever
2473,The Do-Over,5.6,468.0,life bank manager turned upside friend past manipulates faking death taking adventure
2474,Hostel: Part II,5.6,464.0,following geographical tour slovakia three young american woman lured hostel handsome young man sell twisted master tie brings upon unthinkable world pain
2475,Good Luck Chuck,5.6,454.0,cursed since childhood dentist charlie kagan cannot find right woman even worse learns ex girlfriend find true love man meet relationship end hearing charlie reputation good luck charm woman line quick tryst charlie meet woman dream must find way break curse risk losing next man meet
2476,Beethoven,5.6,425.0,newton family live comfortable home seems something missing hole filled small puppy walk home life beethoven named grows giant dog st bernard doctor varnick local vet secret horrible sideline requires lot dog experiment beethoven bad doctor list
2477,Curse of Chucky,5.6,417.0,passing mother young woman wheelchair since birth forced deal sister brother law niece nanny say goodbye mother people start turning dead nica discovers culprit might strange doll received day earlier
2478,Monster-in-Law,5.6,413.0,office temp charlotte cantilini think found mr right start dating gorgeous surgeon dr kevin field problem standing way everlasting bliss kevin overbearing controlling mother viola fearing lose son affection forever viola decides break happy couple becoming world worst mother law
2479,Solomon Kane,5.6,399.0,nomadic th century warrior condemned hell brutal past seek redemption renouncing violence find thing worth burning fight free young puritan woman grip evil
2480,Funny People,5.6,398.0,famous wealthy funnyman george simmons give much thought treat people doctor delivers stunning health news forcing george reevaluate priority little help aspiring stand comic ira
2481,The Rum Diary,5.6,391.0,tired noise madness new york crushing convention late eisenhower era america itinerant journalist paul kemp travel pristine island puerto rico write local san juan newspaper run downtrodden editor lotterman adopting rum soaked lifestyle late version hemingway lost generation paul soon becomes entangled attractive american woman chenaults fianc e sanderson businessman involved shady property development deal within world kemp ultimately discovers true voice writer integrity man
2482,Star Trek V: The Final Frontier,5.6,384.0,capt kirk crew must deal mr spock half brother kidnaps three diplomat hijack enterprise obsessive search god
2483,Escape from L.A.,5.6,381.0,time cataclysmic temblor hit los angeles turning island president view quake sign expels los angeles country make penal colony found guilty moral crime daughter part resistance movement steal control unit doomsday weapon snake get tapped save day
2484,Nacho Libre,5.6,368.0,nacho libre loosely based story fray tormenta friar storm aka rev sergio gutierrez benitez real life mexican catholic priest year career masked luchador competed order support orphanage directed producer jack black david klawans julia pistor mike white
2485,Young Adult,5.6,368.0,divorced writer midwest return hometown reconnect old flame married family
2486,Superchondriac,5.6,362.0,romain faubert year old single medical photographer raging hypochondriac doctor friend dr dimitri zvenka think know cure romain dating arrival freedom fighter anton miroslav everyone might get bargained
2487,The Net,5.6,359.0,angela bennett freelance software engineer life world computer technology cyber friend asks bennett debug new game inadvertently becomes involved conspiracy soon turn life upside vacation mexico purse stolen soon find people event may seem becomes target assassination vacation ruined get new passport u embassy mexico wrong name ruth marx return u sort thing discovers ruth marx unsavory past lengthy police record make matter worse another person assumed real identity
2488,Paranoia,5.6,358.0,entry level employee powerful corporation find occupying corner office dangerous price must spy bos old mentor secure multi billion dollar advantage
2489,It Comes at Night,5.6,357.0,secure within desolate home unnatural threat terrorizes world man established tenuous domestic order wife son soon put test desperate young family arrives seeking refuge
2490,Police Academy 2: Their First Assignment,5.6,349.0,officer carey mahoney cohort finally graduated police academy hit street first assignment question ready battle band graffiti tagging terrorist time tell sell short cheerful band doltish boy blue
2491,Six Days Seven Nights,5.6,343.0,quinn grouchy pilot living good life south pacific agrees transfer savvy fashion editor robin tahiti end stranded deserted island plane crash pair avoid first forced team escape island pirate want head
2492,Quarantine,5.6,343.0,television reporter cameraman trapped inside building quarantined cdc outbreak mysterious virus turn human bloodthirsty killer
2493,Nim's Island,5.6,341.0,young girl inhabits isolated island scientist father communicates reclusive author novel reading
2494,Rough Night,5.6,336.0,five best friend college reunite year later wild bachelorette weekend miami hard partying take hilariously dark turn accidentally kill male stripper amidst craziness trying cover ultimately brought closer together matter
2495,Open Season 2,5.6,334.0,boog elliot back crazy adventure falling head hoof love giselle elliot road alter take detour mr weenie kidnapped group pampered pet determined return owner boog elliot mcsqizzy rest woodland creature launch full scale mission rescue friend soon find enemy camp
2496,The Last Exorcism,5.6,330.0,year performing exorcism taking believer money reverend marcus travel rural louisiana film crew dispel belief myth demonic possession dynamic reverend certain another routine exorcism disturbed religious fanatic instead come upon blood soaked farm sweetzer family true evil would never thought imaginable
2497,My Big Fat Greek Wedding 2,5.6,328.0,continuing adventure portokalos family follow comedy big fat greek wedding
2498,The Golden Child,5.6,311.0,detective specializing missing child madcap mission save youth mystical power abducted evil cult battle band super nasties scramble booby trapped chamber horror traverse tibet obtain sacred dagger
2499,Looney Tunes: Back in Action,5.6,302.0,bug bunny daffy duck feuding way tired playing second fiddle bug daffy decided leave studio good aided warner bros humor impaired vice president comedy kate houghton release contract instructs wb security guard aspiring stunt man dj drake capture escort daffy studio lot
2500,Fantastic Four,5.5,3040.0,space voyage four scientist altered cosmic ray reed richards gain ability stretch body sue storm become invisible johnny storm control fire ben grimm turned super strong thing together fantastic four must thwart evil plan dr doom save world certain destruction
2501,Jack the Giant Slayer,5.5,2634.0,story ancient war reignited young farmhand unwittingly open gateway world fearsome race giant unleashed earth first time century giant strive reclaim land lost forcing young man jack battle life stop fighting kingdom people love brave princess come face face unstoppable warrior thought existed legend get chance become legend
2502,The Legend of Tarzan,5.5,2488.0,tarzan acclimated life london called back former home jungle investigate activity mining encampment
2503,Noah,5.5,2408.0,man suffers vision apocalyptic deluge take measure protect family coming flood
2504,Battleship,5.5,2141.0,mankind beam radio signal space reply come planet g form several alien craft splash water hawaii lieutenant alex hopper weapon officer assigned us john paul jones part international naval coalition becomes world last hope survival engage hostile alien force unimaginable strength taking invader hopper must also try live potential brother fianc e father admiral shane expect
2505,Annabelle,5.5,1588.0,john form found perfect gift expectant wife mia beautiful rare vintage doll pure white wedding dress mia delight annabelle last long one horrific night home invaded member satanic cult violently attack couple spilled blood terror leave behind cultist conjured entity malevolent nothing compare sinister conduit damned annabelle
2506,xXx: Return of Xander Cage,5.5,1497.0,extreme athlete turned government operative xander cage come self imposed exile thought long dead set collision course deadly alpha warrior xiang team race recover sinister seemingly unstoppable weapon known pandora box recruiting new group thrill seeking cohort xander find enmeshed deadly conspiracy point collusion highest level world government
2507,Battle: Los Angeles,5.5,1462.0,earth attacked unknown force people everywhere watch world great city fall los angeles becomes last stand mankind battle one expected marine staff sergeant new platoon draw line sand take enemy unlike ever encountered
2508,Wrath of the Titans,5.5,1459.0,decade heroic defeat monstrous kraken perseus demigod son zeus attempting live quieter life village fisherman sole parent year old son helius meanwhile struggle supremacy rage god titan dangerously weakened humanity lack devotion god losing control imprisoned titan ferocious leader kronos father long ruling brother zeus hades poseidon
2509,Lara Croft Tomb Raider: The Cradle of Life,5.5,1443.0,lara croft venture underwater temple search mythological pandora box securing promptly stolen villainous leader chinese crime syndicate lara must recover box syndicate evil mastermind us construct weapon catastrophic capability
2510,Abraham Lincoln: Vampire Hunter,5.5,1297.0,president lincoln mother killed supernatural creature fuel passion crush vampire slave owning helper
2511,The Green Hornet,5.5,1274.0,britt reid seth rogen heir largest newspaper fortune los angeles spoiled playboy thus far happy lead aimless life father tom wilkinson dy britt meet kato jay chou resourceful company employee realizing talent resource make something life britt kato join force costumed crime fighter bring city powerful criminal chudnofsky christoph waltz
2512,Alvin and the Chipmunks,5.5,1212.0,struggling songwriter named dave seville find success come across trio singing chipmunk mischievous leader alvin brainy simon chubby impressionable theodore
2513,The Smurfs,5.5,1201.0,evil wizard gargamel chase tiny blue smurfs village tumble magical world fact smack dab middle central park three apple high stuck big apple smurfs must find way get back village gargamel track
2514,Hitman: Agent 47,5.5,1183.0,assassin team woman help find father uncover mystery ancestry
2515,Mirror Mirror,5.5,1148.0,spends money evil enchantress queen scheme marry handsome wealthy prince one problem love beautiful princess snow white joined seven rebellious dwarf snow white launch epic battle good v evil
2516,Little Fockers,5.5,1092.0,taken year two little fockers wife pam countless hurdle greg finally get tightly wound father law jack cash strapped dad take job moonlighting drug company jack suspicion favorite male nurse come roaring back greg pam entire clan descends twin birthday party greg must prove skeptical jack fully capable man house
2517,Unfriended,5.5,1092.0,video chatting one night six high school friend receive skype message classmate killed exactly one year ago first think prank girl start revealing friend darkest secret realize dealing something world something want dead told entirely young girl computer desktop unfriended redefines found footage new generation teen
2518,You Don't Mess with the Zohan,5.5,1068.0,israeli counterterrorism soldier secretly fabulous ambition become manhattan hairstylist zohan desire run deep anything including faking death going head head arab cab driver make dream come true
2519,Spy Kids,5.5,893.0,carmen juni think parent boring little know day gregorio ingrid cortez top secret agent respective country gave life raise child disappearance several old colleague force cortez return retirement count carmen juni joining family business
2520,The Smurfs 2,5.5,711.0,evil wizard gargamel creates couple mischievous smurf like creature called naughties hope let harness powerful magical smurf essence discovers real smurf give want secret spell smurfette know turn naughties real smurfs gargamel kidnaps smurfette brings paris winning adoration million world greatest sorcerer papa clumsy grouchy vanity return world reunite human friend patrick grace winslow rescue smurfette always felt different smurfs find new connection naughties vexy hackus smurfs convince love true blue
2521,Splice,5.5,682.0,elsa clive two young rebellious scientist defy legal ethical boundary forge ahead dangerous experiment splicing together human animal dna create new organism named dren creature rapidly develops deformed female infant beautiful dangerous winged human chimera forge bond creator bond turn deadly
2522,Pride and Prejudice and Zombies,5.5,662.0,zombie outbreak fallen upon land reimagining jane austen classic tale tangled relationship lover different social class th century england feisty heroine elizabeth bennet lily james master martial art weaponry handsome mr darcy sam riley fierce zombie killer yet epitome upper class prejudice zombie outbreak intensifies must swallow pride join force blood soaked battlefield order conquer undead
2523,The Ring Two,5.5,646.0,rachel keller must prevent evil samara taking possession son soul
2524,Sinister 2,5.5,605.0,young mother twin son move rural house marked death
2525,Poseidon,5.5,594.0,packed cruise ship traveling atlantic hit overturned massive wave compelling passenger begin dramatic fight life
2526,Jingle All the Way,5.5,583.0,meet howard langston salesman mattress company constantly busy job also constantly disappoints son miss son karate exposition son tell howard want christmas action figure son television hero try hard make unfortunately howard christmas eve every store sold turbo man howard must travel town compete everybody else find turbo man action figure
2527,The Cobbler,5.5,565.0,max simkin repair shoe new york shop family generation disenchanted grind daily life max stumble upon magical heirloom allows step life customer see world new way sometimes walking another man shoe way one discover really
2528,The Wolfman,5.5,562.0,lawrence talbot american man visit victorian london make amends estranged father get bitten werewolf moonlight transformation leaf savage hunger flesh
2529,Runner Runner,5.5,547.0,poor college student crack online poker game go bust arranges face face man think cheated sly offshore entrepreneur
2530,Dinner for Schmucks,5.5,542.0,rising executive tim wagner work bos host monthly dinner guest brings biggest buffoon get career boost tim plan attending meet barry man build diorama using stuffed mouse barry blundering good intention send tim life downward spiral threatening major business deal possibly scuttling tim engagement fiancee
2531,The X Files: I Want to Believe,5.5,534.0,six year event x file series finale former fbi agent doctor dana scully staff physician lady sorrow catholic hospital treating boy named christian sandhoff disease terminal brain condition fbi agent drummy arrives ask scully help locating fox mulder fugitive former head x file division say call manhunt help investigate disappearance several woman including young fbi agent monica banan mulder scully called back duty fbi former priest claim receiving psychic vision pertaining kidnapped agent
2532,The Core,5.5,531.0,geophysicist dr josh keyes discovers unknown force caused earth inner core stop rotating planet magnetic field rapidly deteriorating atmosphere literally start come apart seam catastrophic consequence resolve crisis keyes along team world gifted scientist travel earth core mission detonate device reactivate core
2533,End of Days,5.5,488.0,december th citizen new york city getting ready turn millennium however devil decides crash party coming city inhabiting man body searching chosen bride year old woman named christine york world end hope lie within atheist called jericho cane
2534,That's My Boy,5.5,460.0,teen donny fathered son todd raised single parent todd th birthday seeing year todd world come crashing donny resurfaces todd wedding
2535,Species,5.5,457.0,search extra terrestrial intelligence project receives transmission detailing alien dna structure along instruction splice human dna result sil sensual deadly creature change beautiful woman armour plated killing machine blink eye
2536,Beverly Hills Cop III,5.5,445.0,back sunny southern california trail two murderer axel foley team la cop billy rosewood soon discover amusement park used front massive counterfeiting ring run gang shot billy bos
2537,Not Another Teen Movie,5.5,444.0,bet gridiron hero john hughes high school set turn bespectacled plain jane beautiful popular prom queen outrageous send teen movie genre
2538,Sex and the City 2,5.5,434.0,carrie charlotte miranda married still little fun sun samantha get chance visit one extravagant vacation destination planet offer bring along surmise woman retreat may perfect excuse eschew responsibility remember life like decided settle
2539,Collateral Damage,5.5,431.0,firefighter gordon brewer plunged complex dangerous world international terrorism loses wife child bombing credited claudio wolf perrini
2540,The Hot Chick,5.5,431.0,jessica spencer rachel mcadams popular girl school also meanest thing change attractive teen freak accident involving cursed pair earring chance encounter gas station cause switch body clive rob schneider sleazy crook jessica form repulsive clive struggle adjust radical alteration set get body back upcoming prom
2541,A Serbian Film,5.5,408.0,milo retired porn star lead normal family life trying make end meet presented opportunity lifetime financially support family rest life milo must participate one last mysterious film milo drawn maelstrom unbelievable cruelty mayhem
